name	taxonomy_id	taxonomy_lvl	sample_A_num	sample_A_frac	sample_B_num	sample_B_frac	sample_C_num	sample_C_frac	sample_D_num	sample_D_frac	sample_E_num	sample_E_frac	sample_F_num	sample_F_frac
Niabella	379899	G	475	0.00001	296	0.00001	160	0.00000	287	0.00001	369	0.00001	343	0.00001
Niastella	354354	G	470	0.00001	310	0.00001	56	0.00000	289	0.00001	278	0.00001	332	0.00001
Filimonas	649460	G	309	0.00001	150	0.00000	91	0.00000	263	0.00001	307	0.00001	248	0.00001
Arachidicoccus	1769012	G	740	0.00001	214	0.00001	71	0.00000	196	0.00001	228	0.00000	553	0.00001
Rhodothermus	29548	G	444	0.00001	723	0.00002	117	0.00000	564	0.00001	698	0.00001	310	0.00001
Salinibacter	146918	G	285	0.00001	274	0.00001	87	0.00000	150	0.00000	276	0.00001	274	0.00001
Saprospira	1007	G	447	0.00001	217	0.00001	44	0.00000	199	0.00001	359	0.00001	282	0.00001
Haliscomenobacter	2349	G	421	0.00001	300	0.00001	57	0.00000	176	0.00000	325	0.00001	271	0.00001
Chlorobium	1091	G	412	0.00001	421	0.00001	163	0.00000	320	0.00001	373	0.00001	331	0.00001
Pelodictyon	1099	G	283	0.00001	312	0.00001	79	0.00000	165	0.00000	296	0.00001	216	0.00001
Chlorobaculum	256319	G	608	0.00001	561	0.00002	231	0.00000	377	0.00001	529	0.00001	457	0.00001
Prosthecochloris	1101	G	288	0.00001	326	0.00001	197	0.00000	194	0.00001	240	0.00001	219	0.00001
Chloroherpeton	100715	G	75	0.00000	161	0.00000	34	0.00000	57	0.00000	74	0.00000	109	0.00000
Candidatus Cyclonatronum	2489367	G	349	0.00001	209	0.00001	58	0.00000	244	0.00001	208	0.00000	223	0.00001
Melioribacter	1134403	G	68	0.00000	126	0.00000	56	0.00000	53	0.00000	84	0.00000	59	0.00000
Ignavibacterium	795750	G	58	0.00000	23	0.00000	45	0.00000	42	0.00000	59	0.00000	33	0.00000
Fibrobacter	832	G	509	0.00001	342	0.00001	47	0.00000	283	0.00001	393	0.00001	282	0.00001
Gemmatirosa	1706036	G	290	0.00001	398	0.00001	239	0.00000	282	0.00001	276	0.00001	262	0.00001
Gemmatimonas	173479	G	160	0.00000	209	0.00001	112	0.00000	113	0.00000	128	0.00000	123	0.00000
Candidatus Cloacimonas	456826	G	109	0.00000	85	0.00000	175944	0.00331	101	0.00000	70	0.00000	54	0.00000
Neisseria	482	G	3463032	0.06260	769813	0.02062	4727762	0.08898	1687261	0.04405	2508611	0.05315	1804538	0.04761
Eikenella	538	G	273341	0.00494	163226	0.00437	337272	0.00635	137999	0.00360	318424	0.00675	125952	0.00332
Kingella	32257	G	23111	0.00042	7742	0.00021	11388	0.00021	12860	0.00034	9671	0.00020	16286	0.00043
Simonsiella	71	G	8779	0.00016	2888	0.00008	5278	0.00010	5151	0.00013	4218	0.00009	5899	0.00016
Vitreoscilla	59	G	1784	0.00003	786	0.00002	1036	0.00002	1043	0.00003	830	0.00002	1283	0.00003
Snodgrassella	1193515	G	966	0.00002	287	0.00001	372	0.00001	495	0.00001	417	0.00001	568	0.00001
Crenobacter	1654931	G	539	0.00001	244	0.00001	371	0.00001	300	0.00001	327	0.00001	385	0.00001
Chromobacterium	535	G	3022	0.00005	1485	0.00004	2493	0.00005	1711	0.00004	1879	0.00004	2187	0.00006
Iodobacter	32014	G	249	0.00000	95	0.00000	107	0.00000	140	0.00000	166	0.00000	166	0.00000
Aquitalea	407217	G	1471	0.00003	776	0.00002	882	0.00002	874	0.00002	819	0.00002	995	0.00003
Aquaspirillum	187	G	787	0.00001	348	0.00001	522	0.00001	469	0.00001	503	0.00001	564	0.00001
Laribacter	168470	G	608	0.00001	324	0.00001	458	0.00001	354	0.00001	441	0.00001	466	0.00001
Pseudogulbenkiania	568394	G	530	0.00001	250	0.00001	311	0.00001	301	0.00001	325	0.00001	390	0.00001
Vogesella	57739	G	501	0.00001	200	0.00001	280	0.00001	283	0.00001	274	0.00001	297	0.00001
Microvirgula	57479	G	387	0.00001	176	0.00000	295	0.00001	241	0.00001	265	0.00001	247	0.00001
Jeongeupia	885864	G	354	0.00001	131	0.00000	238	0.00000	188	0.00000	209	0.00000	229	0.00001
Ottowia	219181	G	427507	0.00773	165714	0.00444	510605	0.00961	157354	0.00411	448009	0.00949	130303	0.00344
Acidovorax	12916	G	3027	0.00005	1746	0.00005	3835	0.00007	1534	0.00004	2157	0.00005	1957	0.00005
Variovorax	34072	G	1619	0.00003	1186	0.00003	1894	0.00004	868	0.00002	1320	0.00003	1141	0.00003
Comamonas	283	G	1536	0.00003	953	0.00003	1247	0.00002	920	0.00002	1224	0.00003	989	0.00003
Hydrogenophaga	47420	G	1313	0.00002	816	0.00002	1428	0.00003	862	0.00002	1101	0.00002	976	0.00003
Rhodoferax	28065	G	1073	0.00002	649	0.00002	762	0.00001	668	0.00002	861	0.00002	758	0.00002
Polaromonas	52972	G	939	0.00002	522	0.00001	745	0.00001	529	0.00001	628	0.00001	747	0.00002
Serpentinomonas	2490452	G	714	0.00001	330	0.00001	756	0.00001	353	0.00001	463	0.00001	440	0.00001
Melaminivora	1649468	G	656	0.00001	410	0.00001	637	0.00001	322	0.00001	510	0.00001	464	0.00001
Delftia	80865	G	593	0.00001	413	0.00001	616	0.00001	378	0.00001	581	0.00001	444	0.00001
Limnohabitans	665874	G	510	0.00001	196	0.00001	357	0.00001	445	0.00001	401	0.00001	348	0.00001
Ramlibacter	174951	G	468	0.00001	394	0.00001	507	0.00001	296	0.00001	428	0.00001	364	0.00001
Alicycliphilus	201096	G	508	0.00001	224	0.00001	373	0.00001	223	0.00001	308	0.00001	364	0.00001
Simplicispira	352450	G	332	0.00001	201	0.00001	164	0.00000	197	0.00001	231	0.00000	259	0.00001
Verminephrobacter	364316	G	320	0.00001	180	0.00000	238	0.00000	193	0.00001	219	0.00000	244	0.00001
Curvibacter	281915	G	252	0.00000	103	0.00000	156	0.00000	128	0.00000	158	0.00000	177	0.00000
Hylemonella	232523	G	232	0.00000	175	0.00000	202	0.00000	126	0.00000	190	0.00000	146	0.00000
Candidatus Symbiobacter	1436289	G	190	0.00000	135	0.00000	47	0.00000	62	0.00000	125	0.00000	113	0.00000
Diaphorobacter	238749	G	126	0.00000	57	0.00000	38	0.00000	70	0.00000	137	0.00000	119	0.00000
Lautropia	47670	G	336724	0.00609	107334	0.00288	2604198	0.04901	682260	0.01781	565862	0.01199	230392	0.00608
Burkholderia	32008	G	15707	0.00028	14461	0.00039	13637	0.00026	9127	0.00024	12798	0.00027	12487	0.00033
Cupriavidus	106589	G	4447	0.00008	3147	0.00008	4852	0.00009	2624	0.00007	3547	0.00008	3096	0.00008
Ralstonia	48736	G	2574	0.00005	1832	0.00005	2337	0.00004	1459	0.00004	1973	0.00004	1887	0.00005
Paraburkholderia	1822464	G	2536	0.00005	2086	0.00006	2152	0.00004	1489	0.00004	1930	0.00004	1946	0.00005
Pandoraea	93217	G	2344	0.00004	1803	0.00005	1860	0.00004	1425	0.00004	1677	0.00004	1673	0.00004
Polynucleobacter	44013	G	1945	0.00004	1386	0.00004	992	0.00002	1468	0.00004	1496	0.00003	1507	0.00004
Hydromonas	1910924	G	257	0.00000	80	0.00000	181	0.00000	144	0.00000	147	0.00000	207	0.00001
Mycoavidus	1810868	G	162	0.00000	113	0.00000	71	0.00000	77	0.00000	96	0.00000	107	0.00000
Mycetohabitans	2571159	G	151	0.00000	89	0.00000	127	0.00000	77	0.00000	132	0.00000	99	0.00000
Bordetella	517	G	5164	0.00009	3040	0.00008	5215	0.00010	2806	0.00007	4041	0.00009	3553	0.00009
Achromobacter	222	G	3516	0.00006	2379	0.00006	3125	0.00006	2111	0.00006	2786	0.00006	2657	0.00007
Alcaligenes	507	G	812	0.00001	485	0.00001	567	0.00001	502	0.00001	597	0.00001	610	0.00002
Castellaniella	359336	G	510	0.00001	301	0.00001	492	0.00001	387	0.00001	439	0.00001	337	0.00001
Pusillimonas	305976	G	462	0.00001	221	0.00001	325	0.00001	242	0.00001	245	0.00001	321	0.00001
Advenella	290425	G	429	0.00001	203	0.00001	253	0.00000	240	0.00001	310	0.00001	270	0.00001
Orrella	1921582	G	388	0.00001	324	0.00001	365	0.00001	229	0.00001	262	0.00001	304	0.00001
Pigmentiphaga	152267	G	264	0.00000	169	0.00000	322	0.00001	159	0.00000	222	0.00000	147	0.00000
Basilea	1472344	G	122	0.00000	57	0.00000	15	0.00000	58	0.00000	72	0.00000	96	0.00000
Oligella	90243	G	118	0.00000	34	0.00000	23	0.00000	50	0.00000	126	0.00000	60	0.00000
Paenalcaligenes	1100891	G	108	0.00000	49	0.00000	88	0.00000	64	0.00000	73	0.00000	68	0.00000
Taylorella	29574	G	92	0.00000	119	0.00000	67	0.00000	146	0.00000	131	0.00000	91	0.00000
Kerstersia	257820	G	308	0.00001	226	0.00001	378	0.00001	207	0.00001	282	0.00001	239	0.00001
Massilia	149698	G	3007	0.00005	2208	0.00006	3050	0.00006	1925	0.00005	2432	0.00005	2251	0.00006
Janthinobacterium	29580	G	2008	0.00004	1184	0.00003	1346	0.00003	1155	0.00003	1491	0.00003	1380	0.00004
Herbaspirillum	963	G	1760	0.00003	1056	0.00003	1306	0.00002	995	0.00003	1231	0.00003	1230	0.00003
Collimonas	202907	G	1200	0.00002	538	0.00001	794	0.00001	636	0.00002	766	0.00002	777	0.00002
Herminiimonas	303379	G	425	0.00001	258	0.00001	256	0.00000	222	0.00001	283	0.00001	347	0.00001
Undibacterium	401469	G	229	0.00000	199	0.00001	88	0.00000	214	0.00001	172	0.00000	169	0.00000
Oxalobacter	846	G	141	0.00000	88	0.00000	47	0.00000	60	0.00000	129	0.00000	83	0.00000
Thiomonas	32012	G	991	0.00002	546	0.00001	739	0.00001	532	0.00001	927	0.00002	731	0.00002
Rhizobacter	212743	G	444	0.00001	277	0.00001	400	0.00001	255	0.00001	370	0.00001	308	0.00001
Rubrivivax	28067	G	345	0.00001	320	0.00001	431	0.00001	169	0.00000	267	0.00001	251	0.00001
Inhella	644355	G	330	0.00001	878	0.00002	286	0.00001	136	0.00000	189	0.00000	193	0.00001
Roseateles	93681	G	338	0.00001	233	0.00001	437	0.00001	224	0.00001	260	0.00001	223	0.00001
Paucibacter	318147	G	312	0.00001	107	0.00000	214	0.00000	195	0.00001	173	0.00000	224	0.00001
Leptothrix	88	G	322	0.00001	241	0.00001	291	0.00001	159	0.00000	326	0.00001	268	0.00001
Methylibium	316612	G	279	0.00001	189	0.00001	304	0.00001	167	0.00000	274	0.00001	223	0.00001
Aquabacterium	92793	G	247	0.00000	124	0.00000	1090	0.00002	145	0.00000	234	0.00000	231	0.00001
Mitsuaria	65047	G	1211	0.00002	147	0.00000	207	0.00000	760	0.00002	1001	0.00002	901	0.00002
Sutterella	40544	G	351	0.00001	396	0.00001	223	0.00000	271	0.00001	286	0.00001	327	0.00001
Candidatus Methylopumilus	1679002	G	316	0.00001	218	0.00001	288	0.00001	218	0.00001	272	0.00001	231	0.00001
Methylobacillus	404	G	295	0.00001	125	0.00000	138	0.00000	149	0.00000	161	0.00000	171	0.00000
Methylovorus	81682	G	238	0.00000	184	0.00000	680	0.00001	109	0.00000	122	0.00000	175	0.00000
Methylotenera	359407	G	218	0.00000	165	0.00000	116	0.00000	170	0.00000	137	0.00000	157	0.00000
Methylophilus	16	G	433	0.00001	131	0.00000	177	0.00000	240	0.00001	258	0.00001	319	0.00001
Sideroxydans	314343	G	333	0.00001	235	0.00001	114	0.00000	145	0.00000	168	0.00000	217	0.00001
Ferriphaselus	1443590	G	313	0.00001	185	0.00000	152	0.00000	180	0.00000	201	0.00000	229	0.00001
Sulfuriferula	1778653	G	274	0.00000	411	0.00001	185	0.00000	147	0.00000	161	0.00000	176	0.00000
Gallionella	96	G	220	0.00000	119	0.00000	193	0.00000	139	0.00000	177	0.00000	465	0.00001
Sulfuricella	935200	G	209	0.00000	141	0.00000	137	0.00000	115	0.00000	173	0.00000	167	0.00000
Nitrosomonas	914	G	669	0.00001	352	0.00001	869	0.00002	392	0.00001	494	0.00001	422	0.00001
Nitrosospira	35798	G	500	0.00001	448	0.00001	126	0.00000	266	0.00001	576	0.00001	317	0.00001
Sulfuritalea	1054211	G	905	0.00002	196	0.00001	161	0.00000	411	0.00001	246	0.00001	290	0.00001
Methyloversatilis	378210	G	233	0.00000	124	0.00000	144	0.00000	141	0.00000	207	0.00000	188	0.00000
Thiobacillus	919	G	260	0.00000	155	0.00000	178	0.00000	144	0.00000	166	0.00000	167	0.00000
Sulfuritortus	1938335	G	271	0.00000	128	0.00000	233	0.00000	181	0.00000	152	0.00000	202	0.00001
Thauera	33057	G	1937	0.00004	1465	0.00004	1473	0.00003	1168	0.00003	1581	0.00003	1500	0.00004
Azoarcus	12960	G	1785	0.00003	1262	0.00003	1378	0.00003	1137	0.00003	1539	0.00003	1291	0.00003
Dechloromonas	73029	G	617	0.00001	348	0.00001	399	0.00001	450	0.00001	410	0.00001	405	0.00001
Azospira	146937	G	272	0.00000	196	0.00001	227	0.00000	170	0.00000	188	0.00000	200	0.00001
Aromatoleum	551759	G	402	0.00001	160	0.00000	440	0.00001	128	0.00000	208	0.00000	263	0.00001
Candidatus Accumulibacter	327159	G	514	0.00001	339	0.00001	147	0.00000	371	0.00001	344	0.00001	313	0.00001
Candidatus Kinetoplastibacterium	33055	G	78	0.00000	56	0.00000	71	0.00000	71	0.00000	89	0.00000	53	0.00000
Cardiobacterium	2717	G	938331	0.01696	368504	0.00987	1034810	0.01948	311380	0.00813	413501	0.00876	566910	0.01496
Dichelobacter	869	G	573	0.00001	351	0.00001	198	0.00000	314	0.00001	569	0.00001	424	0.00001
Aggregatibacter	416916	G	217780	0.00394	138301	0.00370	463994	0.00873	146492	0.00382	467878	0.00991	64849	0.00171
Haemophilus	724	G	37751	0.00068	29300	0.00078	531923	0.01001	21594	0.00056	66626	0.00141	11758	0.00031
Pasteurella	745	G	3995	0.00007	3641	0.00010	1744	0.00003	1454	0.00004	10029	0.00021	1253	0.00003
Actinobacillus	713	G	4102	0.00007	2747	0.00007	2828	0.00005	1143	0.00003	7538	0.00016	1039	0.00003
Mannheimia	75984	G	1248	0.00002	773	0.00002	2854	0.00005	1075	0.00003	2133	0.00005	465	0.00001
Avibacterium	292486	G	1103	0.00002	752	0.00002	953	0.00002	477	0.00001	2098	0.00004	367	0.00001
Glaesserella	2094023	G	876	0.00002	543	0.00001	987	0.00002	346	0.00001	1508	0.00003	288	0.00001
Histophilus	214906	G	547	0.00001	275	0.00001	366	0.00001	251	0.00001	989	0.00002	250	0.00001
Basfia	697331	G	431	0.00001	349	0.00001	454	0.00001	184	0.00000	880	0.00002	117	0.00000
Gallibacterium	155493	G	314	0.00001	195	0.00001	289	0.00001	128	0.00000	554	0.00001	94	0.00000
Bibersteinia	476528	G	334	0.00001	165	0.00000	413	0.00001	151	0.00000	506	0.00001	130	0.00000
Pseudomonas	286	G	50399	0.00091	19714	0.00053	23475	0.00044	16973	0.00044	24196	0.00051	28893	0.00076
Azotobacter	352	G	226	0.00000	189	0.00001	261	0.00000	93	0.00000	194	0.00000	173	0.00000
Oblitimonas	1849530	G	284	0.00001	222	0.00001	202	0.00000	228	0.00001	309	0.00001	274	0.00001
Acinetobacter	469	G	3045	0.00006	1466	0.00004	1683	0.00003	2050	0.00005	2460	0.00005	1849	0.00005
Moraxella	475	G	1355	0.00002	888	0.00002	575	0.00001	851	0.00002	1065	0.00002	902	0.00002
Psychrobacter	497	G	774	0.00001	464	0.00001	431	0.00001	600	0.00002	577	0.00001	565	0.00001
Klebsiella	570	G	7502	0.00014	6675	0.00018	5774	0.00011	4475	0.00012	6128	0.00013	5603	0.00015
Enterobacter	547	G	3270	0.00006	2531	0.00007	2173	0.00004	1797	0.00005	2506	0.00005	2349	0.00006
Citrobacter	544	G	1645	0.00003	1110	0.00003	883	0.00002	899	0.00002	1435	0.00003	1053	0.00003
Salmonella	590	G	7057	0.00013	4476	0.00012	4494	0.00008	3977	0.00010	6762	0.00014	7202	0.00019
Escherichia	561	G	2383	0.00004	1144	0.00003	1696	0.00003	987	0.00003	2661	0.00006	1108	0.00003
Cronobacter	413496	G	941	0.00002	714	0.00002	665	0.00001	520	0.00001	736	0.00002	653	0.00002
Candidatus Hamiltonella	568987	G	65	0.00000	33	0.00000	17	0.00000	39	0.00000	89	0.00000	39	0.00000
Candidatus Blochmannia	203804	G	89	0.00000	31	0.00000	43	0.00000	44	0.00000	145	0.00000	50	0.00000
Candidatus Hoaglandella	1906659	G	50	0.00000	17	0.00000	65	0.00000	0	0.00000	32	0.00000	54	0.00000
Candidatus Annandia	1302410	G	31	0.00000	0	0.00000	0	0.00000	11	0.00000	36	0.00000	11	0.00000
Candidatus Mikella	1906660	G	23	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000	10	0.00000
Candidatus Tachikawaea	1682492	G	33	0.00000	0	0.00000	0	0.00000	36	0.00000	39	0.00000	12	0.00000
Candidatus Purcelliella	472825	G	15	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Doolittlea	1906657	G	15	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000
Kosakonia	1330547	G	574	0.00001	377	0.00001	289	0.00001	278	0.00001	446	0.00001	403	0.00001
Leclercia	83654	G	558	0.00001	465	0.00001	419	0.00001	298	0.00001	433	0.00001	417	0.00001
Cedecea	158483	G	424	0.00001	269	0.00001	193	0.00000	220	0.00001	348	0.00001	216	0.00001
Pluralibacter	1330546	G	398	0.00001	320	0.00001	271	0.00001	216	0.00001	380	0.00001	286	0.00001
Lelliottia	1330545	G	380	0.00001	294	0.00001	125	0.00000	268	0.00001	415	0.00001	266	0.00001
Raoultella	160674	G	370	0.00001	317	0.00001	260	0.00000	154	0.00000	253	0.00001	197	0.00001
Izhakiella	1780190	G	207	0.00000	148	0.00000	180	0.00000	110	0.00000	170	0.00000	149	0.00000
Gibbsiella	929812	G	204	0.00000	101	0.00000	110	0.00000	94	0.00000	180	0.00000	103	0.00000
Atlantibacter	1903434	G	152	0.00000	97	0.00000	85	0.00000	68	0.00000	165	0.00000	71	0.00000
Buttiauxella	82976	G	122	0.00000	80	0.00000	109	0.00000	89	0.00000	109	0.00000	82	0.00000
Shimwellia	1335483	G	111	0.00000	79	0.00000	121	0.00000	57	0.00000	84	0.00000	95	0.00000
Limnobaculum	2172100	G	79	0.00000	67	0.00000	66	0.00000	30	0.00000	139	0.00000	35	0.00000
Kluyvera	579	G	60	0.00000	55	0.00000	27	0.00000	49	0.00000	29	0.00000	73	0.00000
Candidatus Riesia	401618	G	40	0.00000	20	0.00000	19	0.00000	18	0.00000	41	0.00000	16	0.00000
Candidatus Moranella	1048757	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Ishikawaella	409304	G	27	0.00000	28	0.00000	0	0.00000	31	0.00000	21	0.00000	36	0.00000
Shigella	620	G	109	0.00000	157	0.00000	198	0.00000	105	0.00000	120	0.00000	114	0.00000
Serratia	613	G	4154	0.00008	2775	0.00007	2866	0.00005	2625	0.00007	3508	0.00007	2901	0.00008
Yersinia	629	G	1731	0.00003	1080	0.00003	1336	0.00003	1285	0.00003	1743	0.00004	947	0.00002
Rahnella	34037	G	609	0.00001	312	0.00001	390	0.00001	306	0.00001	519	0.00001	380	0.00001
Nissabacter	1964366	G	248	0.00000	114	0.00000	117	0.00000	112	0.00000	171	0.00000	189	0.00000
Chania	1745211	G	143	0.00000	73	0.00000	74	0.00000	37	0.00000	155	0.00000	93	0.00000
Candidatus Fukatsuia	1927833	G	25	0.00000	22	0.00000	22	0.00000	16	0.00000	66	0.00000	20	0.00000
Dickeya	204037	G	2012	0.00004	1628	0.00004	1996	0.00004	1041	0.00003	1616	0.00003	1324	0.00003
Pectobacterium	122277	G	673	0.00001	596	0.00002	656	0.00001	363	0.00001	650	0.00001	467	0.00001
Sodalis	84565	G	628	0.00001	370	0.00001	279	0.00001	245	0.00001	407	0.00001	401	0.00001
Brenneria	71655	G	663	0.00001	370	0.00001	411	0.00001	403	0.00001	483	0.00001	376	0.00001
Lonsdalea	1082702	G	174	0.00000	105	0.00000	71	0.00000	60	0.00000	117	0.00000	130	0.00000
Pantoea	53335	G	1766	0.00003	1268	0.00003	1188	0.00002	989	0.00003	1472	0.00003	1282	0.00003
Erwinia	551	G	944	0.00002	718	0.00002	514	0.00001	509	0.00001	880	0.00002	690	0.00002
Buchnera	32199	G	250	0.00000	170	0.00000	54	0.00000	203	0.00001	326	0.00001	195	0.00001
Mixta	2100764	G	328	0.00001	204	0.00001	153	0.00000	181	0.00000	313	0.00001	195	0.00001
Tatumella	82986	G	95	0.00000	140	0.00000	77	0.00000	78	0.00000	106	0.00000	89	0.00000
Wigglesworthia	51228	G	20	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000
Providencia	586	G	682	0.00001	459	0.00001	419	0.00001	462	0.00001	895	0.00002	425	0.00001
Xenorhabdus	626	G	548	0.00001	245	0.00001	330	0.00001	205	0.00001	493	0.00001	276	0.00001
Photorhabdus	29487	G	324	0.00001	173	0.00000	137	0.00000	167	0.00000	357	0.00001	147	0.00000
Morganella	581	G	286	0.00001	237	0.00001	93	0.00000	176	0.00000	232	0.00000	241	0.00001
Proteus	583	G	245	0.00000	129	0.00000	232	0.00000	108	0.00000	376	0.00001	106	0.00000
Arsenophonus	637	G	173	0.00000	141	0.00000	30	0.00000	121	0.00000	207	0.00000	111	0.00000
Edwardsiella	635	G	996	0.00002	599	0.00002	657	0.00001	616	0.00002	820	0.00002	604	0.00002
Hafnia	568	G	164	0.00000	125	0.00000	145	0.00000	146	0.00000	169	0.00000	114	0.00000
Obesumbacterium	82982	G	54	0.00000	59	0.00000	59	0.00000	25	0.00000	52	0.00000	48	0.00000
Phytobacter	447792	G	917	0.00002	384	0.00001	166	0.00000	230	0.00001	425	0.00001	408	0.00001
Plesiomonas	702	G	161	0.00000	142	0.00000	74	0.00000	98	0.00000	193	0.00000	148	0.00000
Pragia	82984	G	155	0.00000	131	0.00000	115	0.00000	101	0.00000	232	0.00000	126	0.00000
Leminorella	82980	G	145	0.00000	107	0.00000	71	0.00000	93	0.00000	137	0.00000	109	0.00000
Xanthomonas	338	G	10155	0.00018	8323	0.00022	6573	0.00012	5553	0.00014	8397	0.00018	7658	0.00020
Stenotrophomonas	40323	G	3202	0.00006	2246	0.00006	3127	0.00006	1758	0.00005	2466	0.00005	2437	0.00006
Lysobacter	68	G	1411	0.00003	1285	0.00003	1178	0.00002	794	0.00002	1024	0.00002	1142	0.00003
Luteimonas	83614	G	892	0.00002	615	0.00002	565	0.00001	385	0.00001	626	0.00001	623	0.00002
Pseudoxanthomonas	83618	G	351	0.00001	468	0.00001	596	0.00001	250	0.00001	342	0.00001	281	0.00001
Xylella	2370	G	450	0.00001	137	0.00000	83	0.00000	253	0.00001	310	0.00001	341	0.00001
Thermomonas	141948	G	116	0.00000	102	0.00000	338	0.00001	59	0.00000	108	0.00000	99	0.00000
Luteibacter	242605	G	569	0.00001	351	0.00001	378	0.00001	353	0.00001	357	0.00001	416	0.00001
Dyella	231454	G	416	0.00001	607	0.00002	356	0.00001	316	0.00001	586	0.00001	568	0.00001
Ahniella	2233801	G	576	0.00001	101	0.00000	232	0.00000	89	0.00000	121	0.00000	163	0.00000
Frateuria	70411	G	218	0.00000	145	0.00000	194	0.00000	129	0.00000	173	0.00000	165	0.00000
Rhodanobacter	75309	G	221	0.00000	181	0.00000	163	0.00000	362	0.00001	135	0.00000	154	0.00000
Dokdonella	323413	G	174	0.00000	176	0.00000	150	0.00000	97	0.00000	128	0.00000	134	0.00000
Marinobacter	2742	G	1760	0.00003	1146	0.00003	1325	0.00002	976	0.00003	1371	0.00003	1192	0.00003
Alteromonas	226	G	931	0.00002	474	0.00001	334	0.00001	542	0.00001	799	0.00002	498	0.00001
Salinimonas	288793	G	382	0.00001	291	0.00001	172	0.00000	201	0.00001	298	0.00001	268	0.00001
Glaciecola	89404	G	354	0.00001	312	0.00001	189	0.00000	175	0.00000	286	0.00001	234	0.00001
Lacimicrobium	1751872	G	136	0.00000	116	0.00000	69	0.00000	80	0.00000	98	0.00000	129	0.00000
Paraglaciecola	1621534	G	64	0.00000	56	0.00000	24	0.00000	134	0.00000	144	0.00000	82	0.00000
Agarivorans	261825	G	29	0.00000	38	0.00000	13	0.00000	39	0.00000	35	0.00000	0	0.00000
Catenovulum	1172191	G	25	0.00000	20	0.00000	32	0.00000	20	0.00000	44	0.00000	21	0.00000
Shewanella	22	G	2809	0.00005	1639	0.00004	1406	0.00003	1734	0.00005	2433	0.00005	1717	0.00005
Parashewanella	2547964	G	79	0.00000	59	0.00000	71	0.00000	61	0.00000	45	0.00000	39	0.00000
Pseudoalteromonas	53246	G	1346	0.00002	796	0.00002	672	0.00001	1016	0.00003	1332	0.00003	847	0.00002
Colwellia	28228	G	315	0.00001	223	0.00001	169	0.00000	173	0.00000	270	0.00001	177	0.00000
Thalassotalea	1518149	G	189	0.00000	66	0.00000	23	0.00000	179	0.00000	138	0.00000	117	0.00000
Litorilituus	1407056	G	88	0.00000	119	0.00000	35	0.00000	46	0.00000	88	0.00000	54	0.00000
Idiomarina	135575	G	372	0.00001	217	0.00001	227	0.00000	220	0.00001	295	0.00001	237	0.00001
Moritella	58050	G	169	0.00000	91	0.00000	47	0.00000	175	0.00000	181	0.00000	121	0.00000
Psychromonas	67572	G	152	0.00000	72	0.00000	102	0.00000	143	0.00000	153	0.00000	101	0.00000
Ferrimonas	44011	G	131	0.00000	95	0.00000	99	0.00000	69	0.00000	131	0.00000	82	0.00000
Halomonas	2745	G	3603	0.00007	2757	0.00007	4072	0.00008	2210	0.00006	2909	0.00006	2741	0.00007
Kushneria	504090	G	400	0.00001	314	0.00001	112	0.00000	216	0.00001	258	0.00001	295	0.00001
Zymobacter	33073	G	266	0.00000	158	0.00000	51	0.00000	162	0.00000	169	0.00000	203	0.00001
Candidatus Portiera	235572	G	22	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000
Candidatus Carsonella	114185	G	11	0.00000	0	0.00000	21	0.00000	0	0.00000	10	0.00000	0	0.00000
Halotalea	376488	G	301	0.00001	135	0.00000	173	0.00000	100	0.00000	176	0.00000	220	0.00001
Chromohalobacter	42054	G	212	0.00000	151	0.00000	205	0.00000	129	0.00000	194	0.00000	156	0.00000
Salinicola	404432	G	104	0.00000	97	0.00000	137	0.00000	77	0.00000	109	0.00000	87	0.00000
Cobetia	204286	G	114	0.00000	101	0.00000	43	0.00000	53	0.00000	93	0.00000	105	0.00000
Alcanivorax	59753	G	936	0.00002	468	0.00001	593	0.00001	722	0.00002	715	0.00002	580	0.00002
Ketobacter	2025617	G	335	0.00001	178	0.00000	93	0.00000	234	0.00001	165	0.00000	170	0.00000
Marinomonas	28253	G	377	0.00001	188	0.00001	191	0.00000	255	0.00001	352	0.00001	230	0.00001
Marinobacterium	48075	G	182	0.00000	100	0.00000	195	0.00000	116	0.00000	88	0.00000	116	0.00000
Thalassolituus	187492	G	180	0.00000	122	0.00000	29	0.00000	168	0.00000	135	0.00000	128	0.00000
Bacterioplanes	1537406	G	109	0.00000	87	0.00000	98	0.00000	79	0.00000	67	0.00000	60	0.00000
Oleispira	188907	G	77	0.00000	46	0.00000	45	0.00000	54	0.00000	77	0.00000	57	0.00000
Gynuella	1445504	G	247	0.00000	50	0.00000	66	0.00000	101	0.00000	155	0.00000	113	0.00000
Saccharospirillum	231683	G	182	0.00000	111	0.00000	187	0.00000	109	0.00000	155	0.00000	161	0.00000
