name	taxonomy_id	taxonomy_lvl	sample_A_num	sample_A_frac	sample_B_num	sample_B_frac	sample_C_num	sample_C_frac	sample_D_num	sample_D_frac	sample_E_num	sample_E_frac	sample_F_num	sample_F_frac
Arthrobacter sp. PAMC 25486	1494608	S	646	0.00001	502	0.00001	947	0.00002	348	0.00001	505	0.00001	531	0.00001
Arthrobacter sp. YN	2020486	S	335	0.00001	411	0.00001	747	0.00001	237	0.00001	296	0.00001	264	0.00001
Arthrobacter sp. ZXY-2	1806905	S	812	0.00001	598	0.00002	1107	0.00002	598	0.00002	758	0.00002	770	0.00002
Arthrobacter sp. ATCC 21022	1771959	S	705	0.00001	732	0.00002	788	0.00001	368	0.00001	519	0.00001	638	0.00002
Arthrobacter sp. Rue61a	1118963	S	268	0.00000	641	0.00002	312	0.00001	140	0.00000	176	0.00000	334	0.00001
Kocuria rosea	1275	S	2973	0.00005	2931	0.00008	4233	0.00008	1561	0.00004	2552	0.00005	2439	0.00006
Kocuria palustris	71999	S	1684	0.00003	1809	0.00005	2027	0.00004	868	0.00002	1390	0.00003	1366	0.00004
Kocuria flava	446860	S	1402	0.00003	1436	0.00004	2335	0.00004	729	0.00002	1333	0.00003	1137	0.00003
Kocuria turfanensis	388357	S	1224	0.00002	1439	0.00004	1946	0.00004	662	0.00002	1248	0.00003	1097	0.00003
Kocuria indica	1049583	S	944	0.00002	1005	0.00003	1248	0.00002	566	0.00001	908	0.00002	838	0.00002
Kocuria rhizophila	72000	S	1630	0.00003	1679	0.00004	1873	0.00004	1123	0.00003	924	0.00002	1318	0.00003
Kocuria sp. BT304	1702043	S	417	0.00001	234	0.00001	1284	0.00002	124	0.00000	424	0.00001	220	0.00001
Micrococcus luteus	1270	S	3266	0.00006	3402	0.00009	2980	0.00006	2664	0.00007	2766	0.00006	3183	0.00008
Pseudarthrobacter sulfonivorans	121292	S	819	0.00001	807	0.00002	1174	0.00002	456	0.00001	736	0.00002	678	0.00002
Pseudarthrobacter phenanthrenivorans	361575	S	701	0.00001	645	0.00002	1347	0.00003	282	0.00001	481	0.00001	543	0.00001
Pseudarthrobacter equi	728066	S	612	0.00001	562	0.00002	665	0.00001	369	0.00001	409	0.00001	494	0.00001
Pseudarthrobacter chlorophenolicus	85085	S	517	0.00001	472	0.00001	1042	0.00002	300	0.00001	419	0.00001	443	0.00001
Glutamicibacter creatinolyticus	162496	S	853	0.00002	804	0.00002	1162	0.00002	440	0.00001	647	0.00001	672	0.00002
Glutamicibacter nicotianae	37929	S	609	0.00001	555	0.00001	1008	0.00002	369	0.00001	442	0.00001	492	0.00001
Glutamicibacter halophytocola	1933880	S	479	0.00001	407	0.00001	902	0.00002	258	0.00001	449	0.00001	388	0.00001
Glutamicibacter arilaitensis	256701	S	421	0.00001	325	0.00001	769	0.00001	263	0.00001	326	0.00001	379	0.00001
Sinomonas atrocyanea	37927	S	1537	0.00003	1759	0.00005	1739	0.00003	910	0.00002	1406	0.00003	1411	0.00004
Zhihengliuella sp. ISTPL4	2058657	S	1521	0.00003	2348	0.00006	1430	0.00003	687	0.00002	1543	0.00003	1153	0.00003
Auritidibacter sp. NML130574	2170745	S	474	0.00001	384	0.00001	642	0.00001	218	0.00001	338	0.00001	361	0.00001
Renibacterium salmoninarum	1646	S	409	0.00001	196	0.00001	347	0.00001	205	0.00001	241	0.00001	269	0.00001
Neomicrococcus aestuarii	556325	S	331	0.00001	218	0.00001	500	0.00001	150	0.00000	220	0.00000	254	0.00001
Psychromicrobium lacuslunae	1618207	S	241	0.00000	188	0.00001	517	0.00001	178	0.00000	179	0.00000	197	0.00001
Paenarthrobacter aurescens	43663	S	317	0.00001	337	0.00001	338	0.00001	150	0.00000	215	0.00000	329	0.00001
Microbacterium foliorum	104336	S	1821	0.00003	1777	0.00005	2601	0.00005	1128	0.00003	1400	0.00003	1391	0.00004
Microbacterium oxydans	82380	S	1488	0.00003	1430	0.00004	2173	0.00004	805	0.00002	1143	0.00002	1149	0.00003
Microbacterium sp. ABRD_28	2268461	S	1004	0.00002	954	0.00003	1340	0.00003	481	0.00001	836	0.00002	823	0.00002
Microbacterium sp. DFW100M-13	2509458	S	1025	0.00002	981	0.00003	1219	0.00002	501	0.00001	828	0.00002	822	0.00002
Microbacterium sp. No. 7	1714373	S	1053	0.00002	895	0.00002	1203	0.00002	544	0.00001	761	0.00002	827	0.00002
Microbacterium testaceum	2033	S	897	0.00002	894	0.00002	1437	0.00003	505	0.00001	803	0.00002	799	0.00002
Microbacterium chocolatum	84292	S	857	0.00002	843	0.00002	1109	0.00002	544	0.00001	714	0.00002	738	0.00002
Microbacterium lemovicicum	1072463	S	848	0.00002	856	0.00002	1211	0.00002	578	0.00002	736	0.00002	745	0.00002
Microbacterium sp. XT11	367477	S	840	0.00002	784	0.00002	1057	0.00002	356	0.00001	631	0.00001	622	0.00002
Microbacterium hominis	162426	S	901	0.00002	1105	0.00003	1398	0.00003	713	0.00002	845	0.00002	844	0.00002
Microbacterium sp. dk512	2541726	S	795	0.00001	840	0.00002	1485	0.00003	467	0.00001	703	0.00001	627	0.00002
Microbacterium sp. BH-3-3-3	1906742	S	789	0.00001	931	0.00002	1063	0.00002	435	0.00001	665	0.00001	645	0.00002
Microbacterium aurum	36805	S	790	0.00001	846	0.00002	1052	0.00002	401	0.00001	600	0.00001	619	0.00002
Microbacterium sp. Y-01	2048898	S	851	0.00002	1000	0.00003	986	0.00002	480	0.00001	791	0.00002	777	0.00002
Microbacterium sediminis	904291	S	778	0.00001	835	0.00002	1470	0.00003	415	0.00001	768	0.00002	686	0.00002
Microbacterium sp. LKL04	912630	S	725	0.00001	847	0.00002	919	0.00002	400	0.00001	539	0.00001	568	0.00001
Microbacterium sp. RG1	2489212	S	682	0.00001	799	0.00002	1038	0.00002	384	0.00001	639	0.00001	549	0.00001
Microbacterium sp. PM5	2014534	S	696	0.00001	752	0.00002	1005	0.00002	460	0.00001	653	0.00001	669	0.00002
Microbacterium sp. 10M-3C3	2483401	S	749	0.00001	700	0.00002	820	0.00002	605	0.00002	628	0.00001	614	0.00002
Microbacterium pygmaeum	370764	S	523	0.00001	381	0.00001	882	0.00002	303	0.00001	351	0.00001	412	0.00001
Microbacterium sp. TPU 3598	1938334	S	599	0.00001	706	0.00002	823	0.00002	366	0.00001	579	0.00001	502	0.00001
Microbacterium oleivorans	273677	S	494	0.00001	610	0.00002	572	0.00001	316	0.00001	376	0.00001	415	0.00001
Microbacterium sp. PAMC 28756	1795053	S	1092	0.00002	1294	0.00003	3106	0.00006	526	0.00001	804	0.00002	782	0.00002
Microbacterium paludicola	300019	S	1121	0.00002	859	0.00002	1175	0.00002	577	0.00002	1006	0.00002	979	0.00003
Microbacterium sp. SGAir0570	2070348	S	644	0.00001	652	0.00002	428	0.00001	272	0.00001	604	0.00001	690	0.00002
Microbacterium sp. 1.5R	1916917	S	395	0.00001	279	0.00001	698	0.00001	107	0.00000	241	0.00001	303	0.00001
Microbacterium paraoxydans	199592	S	620	0.00001	748	0.00002	1186	0.00002	349	0.00001	448	0.00001	259	0.00001
Microbacterium sp. CGR1	1696072	S	304	0.00001	719	0.00002	317	0.00001	236	0.00001	439	0.00001	441	0.00001
Microbacterium sp. str. 'China'	2103230	S	320	0.00001	259	0.00001	1080	0.00002	138	0.00000	107	0.00000	175	0.00000
Agromyces sp. MF30-A	2080742	S	929	0.00002	837	0.00002	1141	0.00002	583	0.00002	776	0.00002	846	0.00002
Agromyces sp. LHK192	2498704	S	865	0.00002	827	0.00002	928	0.00002	516	0.00001	662	0.00001	702	0.00002
Agromyces sp. FW100M-8	2509455	S	753	0.00001	763	0.00002	654	0.00001	433	0.00001	639	0.00001	682	0.00002
Agromyces aureus	453304	S	759	0.00001	712	0.00002	1325	0.00002	359	0.00001	651	0.00001	594	0.00002
Agromyces sp. HY052	2585717	S	621	0.00001	554	0.00001	592	0.00001	297	0.00001	549	0.00001	561	0.00001
Agromyces flavus	589382	S	612	0.00001	735	0.00002	802	0.00002	351	0.00001	574	0.00001	616	0.00002
Rathayibacter festucae	110937	S	945	0.00002	1225	0.00003	1785	0.00003	669	0.00002	849	0.00002	859	0.00002
Rathayibacter iranicus	59737	S	739	0.00001	683	0.00002	967	0.00002	409	0.00001	632	0.00001	622	0.00002
Rathayibacter toxicus	145458	S	492	0.00001	294	0.00001	490	0.00001	312	0.00001	331	0.00001	354	0.00001
Rathayibacter rathayi	33887	S	598	0.00001	527	0.00001	699	0.00001	286	0.00001	469	0.00001	470	0.00001
Rathayibacter tritici	33888	S	497	0.00001	523	0.00001	745	0.00001	234	0.00001	347	0.00001	453	0.00001
Leifsonia xyli	1575	S	1711	0.00003	1695	0.00005	2935	0.00006	1096	0.00003	1595	0.00003	1476	0.00004
Leifsonia sp. 21MFCrub1.1	1798223	S	1176	0.00002	1033	0.00003	1912	0.00004	506	0.00001	918	0.00002	893	0.00002
Clavibacter michiganensis	28447	S	2357	0.00004	2644	0.00007	3634	0.00007	1334	0.00003	2188	0.00005	1965	0.00005
Cryobacterium sp. LW097	1978566	S	917	0.00002	903	0.00002	972	0.00002	510	0.00001	736	0.00002	751	0.00002
Cryobacterium sp. GCJ02	2220095	S	813	0.00001	660	0.00002	1269	0.00002	444	0.00001	531	0.00001	563	0.00001
Cryobacterium arcticum	670052	S	492	0.00001	571	0.00002	536	0.00001	340	0.00001	446	0.00001	447	0.00001
Curtobacterium sp. BH-2-1-1	1905847	S	880	0.00002	869	0.00002	1235	0.00002	505	0.00001	803	0.00002	694	0.00002
Curtobacterium pusillum	69373	S	634	0.00001	630	0.00002	1118	0.00002	320	0.00001	534	0.00001	482	0.00001
Curtobacterium sp. MR_MD2014	1561023	S	413	0.00001	409	0.00001	984	0.00002	254	0.00001	516	0.00001	407	0.00001
Curtobacterium sp. SGAir0471	2070337	S	289	0.00001	258	0.00001	507	0.00001	103	0.00000	267	0.00001	208	0.00001
Agrococcus sp. SGAir0287	2070347	S	797	0.00001	910	0.00002	1113	0.00002	513	0.00001	845	0.00002	716	0.00002
Agrococcus carbonis	684552	S	734	0.00001	904	0.00002	746	0.00001	503	0.00001	637	0.00001	666	0.00002
Agrococcus jejuensis	399736	S	710	0.00001	866	0.00002	650	0.00001	479	0.00001	691	0.00001	665	0.00002
Leucobacter triazinivorans	1784719	S	1339	0.00002	1283	0.00003	1708	0.00003	695	0.00002	1138	0.00002	1122	0.00003
Leucobacter sp. DSM 101948	1935379	S	626	0.00001	708	0.00002	893	0.00002	409	0.00001	628	0.00001	588	0.00002
Frondihabitans sp. 762G35	1446794	S	1284	0.00002	1240	0.00003	1592	0.00003	736	0.00002	1125	0.00002	1217	0.00003
Frondihabitans sp. PAMC 28766	1795630	S	526	0.00001	557	0.00001	867	0.00002	277	0.00001	425	0.00001	416	0.00001
Plantibacter sp. M259	2583822	S	619	0.00001	477	0.00001	732	0.00001	224	0.00001	393	0.00001	422	0.00001
Plantibacter flavus	150123	S	440	0.00001	560	0.00002	711	0.00001	331	0.00001	452	0.00001	362	0.00001
Plantibacter sp. PA-3-X8	2480625	S	508	0.00001	459	0.00001	283	0.00001	193	0.00001	338	0.00001	386	0.00001
Microterricola viridarii	412690	S	1314	0.00002	1249	0.00003	1845	0.00003	743	0.00002	1035	0.00002	1030	0.00003
Lysinimonas sp. 2DFWR-13	2419774	S	1092	0.00002	1156	0.00003	1111	0.00002	726	0.00002	980	0.00002	968	0.00003
Salinibacterium sp. CGMCC 1.16371	2079791	S	527	0.00001	471	0.00001	743	0.00001	276	0.00001	378	0.00001	409	0.00001
Salinibacterium sp. UTAS2018	2508880	S	394	0.00001	355	0.00001	480	0.00001	181	0.00000	306	0.00001	344	0.00001
Microcella alkaliphila	279828	S	807	0.00001	822	0.00002	884	0.00002	555	0.00001	616	0.00001	731	0.00002
Candidatus Rhodoluna limnophila	232537	S	177	0.00000	120	0.00000	290	0.00001	112	0.00000	129	0.00000	118	0.00000
Rhodoluna lacicola	529884	S	172	0.00000	112	0.00000	91	0.00000	105	0.00000	114	0.00000	169	0.00000
Candidatus Rhodoluna planktonica	535712	S	72	0.00000	56	0.00000	62	0.00000	36	0.00000	53	0.00000	76	0.00000
Candidatus Aquiluna sp. UB-MaderosW2red	1855377	S	184	0.00000	120	0.00000	275	0.00001	63	0.00000	133	0.00000	89	0.00000
Gryllotalpicola sp. 2DFW10M-5	2419771	S	617	0.00001	667	0.00002	666	0.00001	318	0.00001	506	0.00001	511	0.00001
Mycetocola sp. 449	2079792	S	476	0.00001	414	0.00001	505	0.00001	226	0.00001	392	0.00001	406	0.00001
Aurantimicrobium sp. MWH-Mo1	1987356	S	166	0.00000	157	0.00000	196	0.00000	89	0.00000	112	0.00000	128	0.00000
Aurantimicrobium minutum	708131	S	78	0.00000	59	0.00000	174	0.00000	46	0.00000	51	0.00000	76	0.00000
Aurantimicrobium sp. MWH-Uga1	2079575	S	35	0.00000	46	0.00000	56	0.00000	35	0.00000	44	0.00000	37	0.00000
Cnuibacter physcomitrellae	1619308	S	1877	0.00003	2403	0.00006	1908	0.00004	1406	0.00004	1836	0.00004	1862	0.00005
Humibacter sp. BT305	2282656	S	1862	0.00003	1559	0.00004	2309	0.00004	1027	0.00003	1532	0.00003	1562	0.00004
Pontimonas salivibrio	1159327	S	68	0.00000	20	0.00000	143	0.00000	30	0.00000	52	0.00000	49	0.00000
Brachybacterium sp. P6-10-X1	1903186	S	2206	0.00004	2183	0.00006	3218	0.00006	1178	0.00003	1817	0.00004	1933	0.00005
Brachybacterium saurashtrense	556288	S	2170	0.00004	2489	0.00007	3114	0.00006	1666	0.00004	1936	0.00004	1794	0.00005
Brachybacterium sp. SGAir0954	2571029	S	1796	0.00003	2293	0.00006	2313	0.00004	1243	0.00003	1796	0.00004	1673	0.00004
Brachybacterium ginsengisoli	1331682	S	1684	0.00003	1987	0.00005	2569	0.00005	1047	0.00003	1578	0.00003	1558	0.00004
Brachybacterium faecium	43669	S	1599	0.00003	1545	0.00004	2581	0.00005	933	0.00002	1292	0.00003	1234	0.00003
Brachybacterium sp. VR2415	2017485	S	1259	0.00002	1221	0.00003	1782	0.00003	646	0.00002	984	0.00002	1002	0.00003
Brachybacterium sp. VM2412	2017484	S	1140	0.00002	1016	0.00003	1758	0.00003	585	0.00002	924	0.00002	861	0.00002
Dermabacter vaginalis	1630135	S	1262	0.00002	1242	0.00003	1177	0.00002	769	0.00002	862	0.00002	1044	0.00003
Devriesea agamarum	472569	S	607	0.00001	427	0.00001	1137	0.00002	344	0.00001	444	0.00001	452	0.00001
Ornithinimicrobium sp. AMA3305	2283195	S	1394	0.00003	1355	0.00004	1659	0.00003	819	0.00002	1061	0.00002	1080	0.00003
Ornithinimicrobium sp. HY006	2508882	S	1326	0.00002	1487	0.00004	1789	0.00003	653	0.00002	1144	0.00002	1119	0.00003
Ornithinimicrobium flavum	1288636	S	1256	0.00002	1303	0.00003	2012	0.00004	746	0.00002	1212	0.00003	1066	0.00003
Serinicoccus sp. JLT9	1758689	S	1401	0.00003	1447	0.00004	1786	0.00003	843	0.00002	1165	0.00002	1171	0.00003
Serinicoccus chungangensis	767452	S	990	0.00002	1135	0.00003	1360	0.00003	606	0.00002	879	0.00002	853	0.00002
Janibacter limosus	53458	S	1016	0.00002	830	0.00002	1701	0.00003	532	0.00001	832	0.00002	797	0.00002
Janibacter indicus	857417	S	931	0.00002	1092	0.00003	1546	0.00003	541	0.00001	844	0.00002	833	0.00002
Arsenicicoccus sp. oral taxon 190	1658671	S	1849	0.00003	1684	0.00005	2628	0.00005	961	0.00003	1542	0.00003	1526	0.00004
Intrasporangium calvum	53358	S	1401	0.00003	1408	0.00004	1944	0.00004	870	0.00002	1112	0.00002	1126	0.00003
Phycicoccus dokdonensis	443156	S	1186	0.00002	1175	0.00003	1768	0.00003	614	0.00002	1069	0.00002	1002	0.00003
Isoptericola dokdonensis	372663	S	1936	0.00003	2221	0.00006	2476	0.00005	1116	0.00003	1472	0.00003	1588	0.00004
Isoptericola variabilis	139208	S	1802	0.00003	2096	0.00006	3043	0.00006	944	0.00002	1539	0.00003	1494	0.00004
Cellulosimicrobium sp. TH-20	1980001	S	1644	0.00003	2164	0.00006	1816	0.00003	1010	0.00003	1685	0.00004	1551	0.00004
Cellulosimicrobium cellulans	1710	S	1463	0.00003	1574	0.00004	2102	0.00004	709	0.00002	1147	0.00002	1175	0.00003
Xylanibacterium sp. 2JSPR-7	2509459	S	2085	0.00004	2098	0.00006	2813	0.00005	1036	0.00003	1959	0.00004	1776	0.00005
Xylanimonas cellulosilytica	186189	S	2067	0.00004	2100	0.00006	2728	0.00005	1142	0.00003	1827	0.00004	1716	0.00005
Xylanimicrobium sp. FW10M-9	2509457	S	1687	0.00003	2201	0.00006	2094	0.00004	1036	0.00003	1669	0.00004	1718	0.00005
Georgenia sp. Z443	2589797	S	4444	0.00008	4871	0.00013	5257	0.00010	2423	0.00006	4180	0.00009	3941	0.00010
Georgenia sp. Z294	2585135	S	4334	0.00008	4807	0.00013	5518	0.00010	2312	0.00006	3596	0.00008	3546	0.00009
Georgenia sp. ZLJ0423	2483799	S	3537	0.00006	3937	0.00011	4558	0.00009	2043	0.00005	3199	0.00007	3152	0.00008
Brevibacterium aurantiacum	273384	S	4953	0.00009	2079	0.00006	1742	0.00003	1539	0.00004	4367	0.00009	3506	0.00009
Brevibacterium linens	1703	S	2150	0.00004	1864	0.00005	3580	0.00007	1407	0.00004	1698	0.00004	1743	0.00005
Brevibacterium sp. CS2	2575923	S	1850	0.00003	1590	0.00004	3459	0.00007	806	0.00002	1392	0.00003	1453	0.00004
Brevibacterium sandarakinum	629680	S	812	0.00001	811	0.00002	1000	0.00002	482	0.00001	670	0.00001	694	0.00002
Brevibacterium siliguriense	1136497	S	584	0.00001	567	0.00002	977	0.00002	285	0.00001	498	0.00001	495	0.00001
Cellulomonas sp. PSBB021	2003551	S	1766	0.00003	2265	0.00006	2042	0.00004	972	0.00003	1763	0.00004	1660	0.00004
Cellulomonas flavigena	1711	S	1489	0.00003	1864	0.00005	1842	0.00003	852	0.00002	1413	0.00003	1394	0.00004
Cellulomonas fimi	1708	S	1492	0.00003	2000	0.00005	1893	0.00004	957	0.00002	1439	0.00003	1311	0.00003
Cellulomonas sp. Z28	2566013	S	1452	0.00003	1970	0.00005	1636	0.00003	978	0.00003	1571	0.00003	1425	0.00004
Cellulomonas gilvus	11	S	1323	0.00002	1648	0.00004	1874	0.00004	744	0.00002	1278	0.00003	1255	0.00003
Paraoerskovia marina	545619	S	1422	0.00003	1704	0.00005	1754	0.00003	881	0.00002	1473	0.00003	1403	0.00004
Beutenbergia cavernae	84757	S	2130	0.00004	2203	0.00006	2263	0.00004	1041	0.00003	1763	0.00004	1736	0.00005
Miniimonas sp. S16	2171623	S	2038	0.00004	2584	0.00007	3599	0.00007	1162	0.00003	2067	0.00004	1891	0.00005
Kytococcus sedentarius	1276	S	1944	0.00004	1770	0.00005	1917	0.00004	1436	0.00004	1498	0.00003	1587	0.00004
Dermacoccus nishinomiyaensis	1274	S	1121	0.00002	1003	0.00003	1528	0.00003	647	0.00002	886	0.00002	868	0.00002
Luteipulveratus mongoliensis	571913	S	722	0.00001	790	0.00002	1337	0.00003	327	0.00001	593	0.00001	569	0.00002
Austwickia chelonae	100225	S	1114	0.00002	1025	0.00003	2204	0.00004	538	0.00001	956	0.00002	886	0.00002
Dermatophilus congolensis	1863	S	717	0.00001	617	0.00002	1157	0.00002	307	0.00001	572	0.00001	492	0.00001
Sanguibacter keddieii	60920	S	1885	0.00003	2108	0.00006	2741	0.00005	959	0.00003	1665	0.00004	1719	0.00005
Jonesia denitrificans	43674	S	431	0.00001	340	0.00001	617	0.00001	279	0.00001	296	0.00001	326	0.00001
Tropheryma whipplei	2039	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Pseudopropionibacterium propionicum	1750	S	1991118	0.03599	644033	0.01725	2557513	0.04812	924036	0.02413	631569	0.01338	1105712	0.02917
Tessaracoccus sp. T2.5-30	1909732	S	3875	0.00007	1719	0.00005	10990	0.00021	1500	0.00004	3543	0.00008	2507	0.00007
Tessaracoccus flavescens	399497	S	3959	0.00007	1616	0.00004	10121	0.00019	1520	0.00004	3358	0.00007	2652	0.00007
Tessaracoccus aquimaris	1332264	S	3405	0.00006	1704	0.00005	10498	0.00020	1698	0.00004	3347	0.00007	2427	0.00006
Tessaracoccus flavus	1610493	S	3473	0.00006	1308	0.00004	11325	0.00021	1271	0.00003	3273	0.00007	2377	0.00006
Tessaracoccus sp. Marseille-P5995	2161816	S	2185	0.00004	1117	0.00003	5522	0.00010	974	0.00003	1966	0.00004	1543	0.00004
Propionibacterium australiense	119981	S	4804	0.00009	4188	0.00011	9638	0.00018	2280	0.00006	3731	0.00008	3746	0.00010
Propionibacterium acidifaciens	556499	S	4830	0.00009	4291	0.00011	10857	0.00020	2357	0.00006	3882	0.00008	3694	0.00010
Propionibacterium freudenreichii	1744	S	2530	0.00005	1962	0.00005	6402	0.00012	1315	0.00003	2370	0.00005	2007	0.00005
Propionibacterium sp. oral taxon 193	671223	S	685	0.00001	523	0.00001	1693	0.00003	385	0.00001	679	0.00001	507	0.00001
Acidipropionibacterium jensenii	1749	S	3519	0.00006	2576	0.00007	7380	0.00014	1566	0.00004	2868	0.00006	2596	0.00007
Acidipropionibacterium acidipropionici	1748	S	3250	0.00006	2851	0.00008	6745	0.00013	1641	0.00004	3189	0.00007	2800	0.00007
Acidipropionibacterium virtanenii	2057246	S	2256	0.00004	2140	0.00006	4194	0.00008	1269	0.00003	1962	0.00004	1801	0.00005
Cutibacterium avidum	33010	S	2523	0.00005	1952	0.00005	5132	0.00010	1572	0.00004	2143	0.00005	1948	0.00005
Cutibacterium granulosum	33011	S	1639	0.00003	1099	0.00003	4111	0.00008	793	0.00002	1373	0.00003	1228	0.00003
Cutibacterium acnes	1747	S	1173	0.00002	1447	0.00004	4049	0.00008	568	0.00001	1029	0.00002	889	0.00002
Microlunatus phosphovorus	29405	S	1212	0.00002	931	0.00002	2552	0.00005	671	0.00002	895	0.00002	901	0.00002
Microlunatus soli	630515	S	911	0.00002	538	0.00001	2171	0.00004	437	0.00001	805	0.00002	702	0.00002
Auraticoccus monumenti	675864	S	1317	0.00002	974	0.00003	3240	0.00006	590	0.00002	1291	0.00003	1006	0.00003
Propionimicrobium sp. Marseille-P3275	1871034	S	440	0.00001	247	0.00001	1249	0.00002	180	0.00000	375	0.00001	353	0.00001
Nocardioides sp. MMS17-SY207-3	2518371	S	1040	0.00002	868	0.00002	1573	0.00003	640	0.00002	1012	0.00002	833	0.00002
Nocardioides sp. S-1144	2582905	S	1025	0.00002	938	0.00003	1383	0.00003	745	0.00002	958	0.00002	918	0.00002
Nocardioides dokdonensis	450734	S	977	0.00002	972	0.00003	1463	0.00003	530	0.00001	782	0.00002	801	0.00002
Nocardioides sp. 603	2483798	S	971	0.00002	803	0.00002	1554	0.00003	416	0.00001	696	0.00001	659	0.00002
Nocardioides sp. CF8	110319	S	932	0.00002	807	0.00002	1257	0.00002	546	0.00001	741	0.00002	767	0.00002
Nocardioides sp. 78	2045452	S	902	0.00002	1054	0.00003	1455	0.00003	453	0.00001	739	0.00002	735	0.00002
Nocardioides sp. HY056	2500546	S	788	0.00001	584	0.00002	1068	0.00002	377	0.00001	623	0.00001	649	0.00002
Nocardioides sp. MMS17-SY117	2518370	S	769	0.00001	737	0.00002	1391	0.00003	385	0.00001	684	0.00001	626	0.00002
Nocardioides sp. dk3136	2575373	S	749	0.00001	687	0.00002	1043	0.00002	452	0.00001	593	0.00001	604	0.00002
Nocardioides sp. JS614	196162	S	575	0.00001	509	0.00001	915	0.00002	334	0.00001	516	0.00001	492	0.00001
Nocardioides baekrokdamisoli	1804624	S	549	0.00001	450	0.00001	785	0.00001	383	0.00001	466	0.00001	452	0.00001
Nocardioides daphniae	402297	S	587	0.00001	422	0.00001	676	0.00001	312	0.00001	455	0.00001	520	0.00001
Aeromicrobium erythreum	2041	S	1007	0.00002	892	0.00002	1748	0.00003	452	0.00001	807	0.00002	837	0.00002
Aeromicrobium sp. 592	2079793	S	1006	0.00002	949	0.00003	1536	0.00003	639	0.00002	794	0.00002	787	0.00002
Aeromicrobium marinum	219314	S	848	0.00002	630	0.00002	1118	0.00002	516	0.00001	518	0.00001	601	0.00002
Aeromicrobium choanae	1736691	S	816	0.00001	746	0.00002	1387	0.00003	368	0.00001	760	0.00002	678	0.00002
Aeromicrobium sp. A1-2	2107713	S	756	0.00001	570	0.00002	922	0.00002	414	0.00001	485	0.00001	578	0.00002
